time_grain,time_period,event_type,user_title,user_segment,total_events,unique_users,unique_firms,total_documents_processed,avg_documents_per_event,avg_satisfaction_score,high_satisfaction_events,high_volume_events,satisfaction_rate_pct,high_volume_rate_pct,documents_per_user,events_per_user,week_over_week_growth_pct,satisfaction_performance,volume_performance
daily,2024-05-30,ASSISTANT,Partner,Long-term User,10,6,4,21,2.1,4.6,10,0,100.0,0.0,3.5,1.67,,,
daily,2024-05-30,ASSISTANT,Senior Associate,Long-term User,20,15,11,105,5.25,4.3,18,2,90.0,10.0,7.0,1.33,,,
daily,2024-05-30,VAULT,Associate,Long-term User,18,15,11,401,22.27777777777778,4.111111111111111,13,13,72.22,72.22,26.73,1.2,,,
daily,2024-05-30,VAULT,Junior Associate,Long-term User,37,31,18,845,22.83783783783784,4.297297297297297,35,30,94.59,81.08,27.26,1.19,,,
daily,2024-05-30,VAULT,Partner,Long-term User,2,2,2,35,17.5,4.0,1,1,50.0,50.0,17.5,1.0,,,
daily,2024-05-30,VAULT,Senior Associate,Long-term User,13,11,10,290,22.307692307692307,3.8461538461538463,9,10,69.23,76.92,26.36,1.18,,,
daily,2024-05-30,WORKFLOW,Associate,Long-term User,25,21,15,32,1.28,4.0,17,0,68.0,0.0,1.52,1.19,,,
daily,2024-05-30,WORKFLOW,Junior Associate,Long-term User,22,16,13,25,1.1363636363636365,3.772727272727273,15,0,68.18,0.0,1.56,1.38,,,
daily,2024-05-30,WORKFLOW,Partner,Long-term User,6,5,5,7,1.1666666666666667,3.8333333333333335,5,0,83.33,0.0,1.4,1.2,,,
daily,2024-05-30,WORKFLOW,Senior Associate,Long-term User,8,7,4,14,1.75,4.375,7,0,87.5,0.0,2.0,1.14,,,
daily,2024-05-31,ASSISTANT,Associate,Long-term User,41,33,18,60,1.4634146341463414,4.048780487804878,31,0,75.61,0.0,1.82,1.24,,,
daily,2024-05-31,ASSISTANT,Junior Associate,Long-term User,53,43,21,108,2.0377358490566038,3.8679245283018866,37,1,69.81,1.89,2.51,1.23,,,
daily,2024-05-31,ASSISTANT,Partner,Long-term User,8,6,5,13,1.625,3.375,5,0,62.5,0.0,2.17,1.33,,,
daily,2024-05-31,ASSISTANT,Senior Associate,Long-term User,12,11,9,17,1.4166666666666667,3.9166666666666665,8,0,66.67,0.0,1.55,1.09,,,
daily,2024-05-31,VAULT,Associate,Long-term User,20,18,14,465,23.25,4.15,18,15,90.0,75.0,25.83,1.11,,,
daily,2024-05-31,VAULT,Junior Associate,Long-term User,39,31,14,993,25.46153846153846,4.0256410256410255,29,32,74.36,82.05,32.03,1.26,,,
daily,2024-05-31,VAULT,Partner,Long-term User,3,2,2,9,3.0,4.666666666666667,3,0,100.0,0.0,4.5,1.5,,,
daily,2024-05-31,VAULT,Senior Associate,Long-term User,11,9,8,206,18.727272727272727,4.090909090909091,8,6,72.73,54.55,22.89,1.22,,,
daily,2024-05-31,WORKFLOW,Associate,Long-term User,17,14,11,41,2.411764705882353,3.764705882352941,10,1,58.82,5.88,2.93,1.21,,,
daily,2024-05-31,WORKFLOW,Junior Associate,Long-term User,30,27,12,81,2.7,4.266666666666667,27,1,90.0,3.33,3.0,1.11,,,
daily,2024-05-31,WORKFLOW,Partner,Long-term User,1,1,1,1,1.0,4.0,1,0,100.0,0.0,1.0,1.0,,,
daily,2024-05-31,WORKFLOW,Senior Associate,Long-term User,8,7,7,40,5.0,4.5,7,1,87.5,12.5,5.71,1.14,,,
daily,2024-06-01,ASSISTANT,Associate,Long-term User,12,7,7,16,1.3333333333333333,3.8333333333333335,10,0,83.33,0.0,2.29,1.71,,,
daily,2024-06-01,ASSISTANT,Junior Associate,Long-term User,4,4,3,11,2.75,4.0,3,0,75.0,0.0,2.75,1.0,,,
daily,2024-06-01,ASSISTANT,Partner,Long-term User,1,1,1,2,2.0,3.0,0,0,0.0,0.0,2.0,1.0,,,
daily,2024-06-01,ASSISTANT,Senior Associate,Long-term User,1,1,1,1,1.0,3.0,0,0,0.0,0.0,1.0,1.0,,,
daily,2024-06-01,VAULT,Associate,Long-term User,5,5,4,115,23.0,4.4,4,4,80.0,80.0,23.0,1.0,,,
daily,2024-06-01,VAULT,Junior Associate,Long-term User,1,1,1,47,47.0,2.0,0,1,0.0,100.0,47.0,1.0,,,
daily,2024-06-01,VAULT,Senior Associate,Long-term User,1,1,1,1,1.0,3.0,0,0,0.0,0.0,1.0,1.0,,,
daily,2024-06-01,WORKFLOW,Associate,Long-term User,4,3,2,8,2.0,3.75,3,0,75.0,0.0,2.67,1.33,,,
daily,2024-06-01,WORKFLOW,Junior Associate,Long-term User,3,3,3,4,1.3333333333333333,3.6666666666666665,2,0,66.67,0.0,1.33,1.0,,,
daily,2024-06-01,WORKFLOW,Partner,Long-term User,2,2,2,6,3.0,3.5,1,0,50.0,0.0,3.0,1.0,,,
daily,2024-06-01,WORKFLOW,Senior Associate,Long-term User,2,1,1,2,1.0,4.5,2,0,100.0,0.0,2.0,2.0,,,
daily,2024-06-02,ASSISTANT,Associate,Long-term User,9,6,5,19,2.111111111111111,3.888888888888889,8,0,88.89,0.0,3.17,1.5,,,
daily,2024-06-02,ASSISTANT,Junior Associate,Long-term User,15,13,5,46,3.066666666666667,4.066666666666666,12,1,80.0,6.67,3.54,1.15,,,
daily,2024-06-02,ASSISTANT,Partner,Long-term User,3,2,2,3,1.0,5.0,3,0,100.0,0.0,1.5,1.5,,,
daily,2024-06-02,ASSISTANT,Senior Associate,Long-term User,6,5,5,10,1.6666666666666667,4.333333333333333,5,0,83.33,0.0,2.0,1.2,,,
daily,2024-06-02,VAULT,Associate,Long-term User,3,3,3,107,35.666666666666664,3.6666666666666665,2,3,66.67,100.0,35.67,1.0,,,
daily,2024-06-02,VAULT,Junior Associate,Long-term User,6,6,3,143,23.833333333333332,3.6666666666666665,4,4,66.67,66.67,23.83,1.0,,,
daily,2024-06-02,VAULT,Partner,Long-term User,4,4,3,114,28.5,4.0,3,4,75.0,100.0,28.5,1.0,,,
daily,2024-06-02,VAULT,Senior Associate,Long-term User,5,2,2,112,22.4,3.6,3,4,60.0,80.0,56.0,2.5,,,
daily,2024-06-02,WORKFLOW,Associate,Long-term User,8,7,6,10,1.25,3.875,6,0,75.0,0.0,1.43,1.14,,,
daily,2024-06-02,WORKFLOW,Junior Associate,Long-term User,12,11,7,56,4.666666666666667,4.166666666666667,10,3,83.33,25.0,5.09,1.09,,,
daily,2024-06-02,WORKFLOW,Senior Associate,Long-term User,8,5,5,12,1.5,4.0,5,0,62.5,0.0,2.4,1.6,,,
daily,2024-06-03,ASSISTANT,Associate,Long-term User,42,30,19,75,1.7857142857142858,4.071428571428571,34,1,80.95,2.38,2.5,1.4,,,
daily,2024-06-03,ASSISTANT,Junior Associate,Long-term User,81,57,23,242,2.9876543209876543,3.962962962962963,62,6,76.54,7.41,4.25,1.42,,,
daily,2024-06-03,ASSISTANT,Partner,Long-term User,3,3,3,3,1.0,4.0,2,0,66.67,0.0,1.0,1.0,,,
daily,2024-06-03,ASSISTANT,Senior Associate,Long-term User,22,16,14,36,1.6363636363636365,4.363636363636363,19,1,86.36,4.55,2.25,1.38,,,
daily,2024-06-03,VAULT,Associate,Long-term User,28,24,14,617,22.035714285714285,4.357142857142857,26,21,92.86,75.0,25.71,1.17,,,
daily,2024-06-03,VAULT,Junior Associate,Long-term User,49,37,17,1159,23.653061224489797,3.8979591836734695,38,39,77.55,79.59,31.32,1.32,,,
daily,2024-06-03,VAULT,Partner,Long-term User,1,1,1,33,33.0,4.0,1,1,100.0,100.0,33.0,1.0,,,
daily,2024-06-03,VAULT,Senior Associate,Long-term User,12,10,9,337,28.083333333333332,3.9166666666666665,9,10,75.0,83.33,33.7,1.2,,,
daily,2024-06-03,WORKFLOW,Associate,Long-term User,13,12,8,40,3.076923076923077,4.3076923076923075,12,1,92.31,7.69,3.33,1.08,,,
daily,2024-06-03,WORKFLOW,Junior Associate,Long-term User,34,27,14,108,3.176470588235294,3.8823529411764706,27,2,79.41,5.88,4.0,1.26,,,
daily,2024-06-03,WORKFLOW,Partner,Long-term User,4,4,3,4,1.0,4.25,4,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-03,WORKFLOW,Senior Associate,Long-term User,12,10,8,21,1.75,4.166666666666667,10,0,83.33,0.0,2.1,1.2,,,
daily,2024-06-04,ASSISTANT,Associate,Long-term User,47,36,20,65,1.3829787234042554,3.9574468085106385,36,0,76.6,0.0,1.81,1.31,,,
daily,2024-06-04,ASSISTANT,Junior Associate,Long-term User,66,54,24,78,1.1818181818181819,4.075757575757576,49,0,74.24,0.0,1.44,1.22,,,
daily,2024-06-04,ASSISTANT,Partner,Long-term User,7,7,7,19,2.7142857142857144,4.142857142857143,5,0,71.43,0.0,2.71,1.0,,,
daily,2024-06-04,ASSISTANT,Senior Associate,Long-term User,37,21,13,75,2.027027027027027,3.972972972972973,27,2,72.97,5.41,3.57,1.76,,,
daily,2024-06-04,VAULT,Associate,Long-term User,16,16,11,425,26.5625,4.0625,12,13,75.0,81.25,26.56,1.0,,,
daily,2024-06-04,VAULT,Junior Associate,Long-term User,30,27,13,684,22.8,4.1,24,22,80.0,73.33,25.33,1.11,,,
daily,2024-06-04,VAULT,Partner,Long-term User,7,6,6,126,18.0,4.285714285714286,6,5,85.71,71.43,21.0,1.17,,,
daily,2024-06-04,VAULT,Senior Associate,Long-term User,21,14,11,423,20.142857142857142,4.476190476190476,20,14,95.24,66.67,30.21,1.5,,,
daily,2024-06-04,WORKFLOW,Associate,Long-term User,25,20,14,64,2.56,4.36,22,2,88.0,8.0,3.2,1.25,,,
daily,2024-06-04,WORKFLOW,Junior Associate,Long-term User,43,33,17,72,1.6744186046511629,3.953488372093023,34,1,79.07,2.33,2.18,1.3,,,
daily,2024-06-04,WORKFLOW,Partner,Long-term User,4,4,3,10,2.5,4.5,4,0,100.0,0.0,2.5,1.0,,,
daily,2024-06-04,WORKFLOW,Senior Associate,Long-term User,20,15,13,26,1.3,4.35,17,0,85.0,0.0,1.73,1.33,,,
daily,2024-06-05,ASSISTANT,Associate,Long-term User,36,27,12,209,5.805555555555555,4.305555555555555,31,7,86.11,19.44,7.74,1.33,,,
daily,2024-06-05,ASSISTANT,Junior Associate,Long-term User,78,61,20,182,2.3333333333333335,4.17948717948718,65,4,83.33,5.13,2.98,1.28,,,
daily,2024-06-05,ASSISTANT,Partner,Long-term User,13,9,8,14,1.0769230769230769,4.076923076923077,11,0,84.62,0.0,1.56,1.44,,,
daily,2024-06-05,ASSISTANT,Senior Associate,Long-term User,34,24,14,44,1.2941176470588236,4.176470588235294,30,0,88.24,0.0,1.83,1.42,,,
daily,2024-06-05,VAULT,Associate,Long-term User,28,25,14,605,21.607142857142858,3.857142857142857,22,16,78.57,57.14,24.2,1.12,,,
daily,2024-06-05,VAULT,Junior Associate,Long-term User,48,40,19,1203,25.0625,4.083333333333333,34,40,70.83,83.33,30.08,1.2,,,
daily,2024-06-05,VAULT,Partner,Long-term User,11,9,7,224,20.363636363636363,4.545454545454546,10,7,90.91,63.64,24.89,1.22,,,
daily,2024-06-05,VAULT,Senior Associate,Long-term User,13,11,7,316,24.307692307692307,3.5384615384615383,9,10,69.23,76.92,28.73,1.18,,,
daily,2024-06-05,WORKFLOW,Associate,Long-term User,25,18,9,104,4.16,4.36,22,2,88.0,8.0,5.78,1.39,,,
daily,2024-06-05,WORKFLOW,Junior Associate,Long-term User,55,41,18,178,3.2363636363636363,4.236363636363636,47,6,85.45,10.91,4.34,1.34,,,
daily,2024-06-05,WORKFLOW,Partner,Long-term User,2,2,2,3,1.5,4.5,2,0,100.0,0.0,1.5,1.0,,,
daily,2024-06-05,WORKFLOW,Senior Associate,Long-term User,17,13,8,26,1.5294117647058822,3.823529411764706,14,0,82.35,0.0,2.0,1.31,,,
daily,2024-06-06,ASSISTANT,Associate,Long-term User,40,28,16,58,1.45,4.025,32,0,80.0,0.0,2.07,1.43,,,
daily,2024-06-06,ASSISTANT,Junior Associate,Long-term User,54,46,19,81,1.5,3.9074074074074074,40,0,74.07,0.0,1.76,1.17,,,
daily,2024-06-06,ASSISTANT,Senior Associate,Long-term User,27,16,12,35,1.2962962962962963,3.740740740740741,19,0,70.37,0.0,2.19,1.69,,,
daily,2024-06-06,VAULT,Associate,Long-term User,26,19,14,726,27.923076923076923,4.076923076923077,19,22,73.08,84.62,38.21,1.37,,,
daily,2024-06-06,VAULT,Junior Associate,Long-term User,36,31,16,837,23.25,4.027777777777778,30,27,83.33,75.0,27.0,1.16,,,
daily,2024-06-06,VAULT,Partner,Long-term User,2,2,2,34,17.0,4.5,2,1,100.0,50.0,17.0,1.0,,,
daily,2024-06-06,VAULT,Senior Associate,Long-term User,18,12,10,417,23.166666666666668,4.333333333333333,15,13,83.33,72.22,34.75,1.5,,,
daily,2024-06-06,WORKFLOW,Associate,Long-term User,31,29,16,34,1.096774193548387,4.064516129032258,24,0,77.42,0.0,1.17,1.07,,,
daily,2024-06-06,WORKFLOW,Junior Associate,Long-term User,21,21,13,48,2.2857142857142856,3.857142857142857,15,1,71.43,4.76,2.29,1.0,,,
daily,2024-06-06,WORKFLOW,Partner,Long-term User,4,4,3,8,2.0,4.5,3,0,75.0,0.0,2.0,1.0,,,
daily,2024-06-06,WORKFLOW,Senior Associate,Long-term User,19,14,9,53,2.789473684210526,4.052631578947368,14,1,73.68,5.26,3.79,1.36,,,
daily,2024-06-07,ASSISTANT,Associate,Long-term User,25,22,16,47,1.88,3.88,20,0,80.0,0.0,2.14,1.14,,,
daily,2024-06-07,ASSISTANT,Junior Associate,Long-term User,57,45,20,76,1.3333333333333333,4.298245614035087,48,0,84.21,0.0,1.69,1.27,,,
daily,2024-06-07,ASSISTANT,Partner,Long-term User,10,8,7,36,3.6,4.4,10,2,100.0,20.0,4.5,1.25,,,
daily,2024-06-07,ASSISTANT,Senior Associate,Long-term User,30,21,9,84,2.8,4.133333333333334,26,2,86.67,6.67,4.0,1.43,,,
daily,2024-06-07,VAULT,Associate,Long-term User,16,15,13,349,21.8125,4.1875,14,9,87.5,56.25,23.27,1.07,,,
daily,2024-06-07,VAULT,Junior Associate,Long-term User,24,20,11,606,25.25,4.291666666666667,21,22,87.5,91.67,30.3,1.2,,,
daily,2024-06-07,VAULT,Partner,Long-term User,2,2,2,38,19.0,3.5,1,1,50.0,50.0,19.0,1.0,,,
daily,2024-06-07,VAULT,Senior Associate,Long-term User,15,13,9,266,17.733333333333334,3.933333333333333,11,10,73.33,66.67,20.46,1.15,,,
daily,2024-06-07,WORKFLOW,Associate,Long-term User,18,18,12,54,3.0,3.888888888888889,14,1,77.78,5.56,3.0,1.0,,,
daily,2024-06-07,WORKFLOW,Junior Associate,Long-term User,31,25,16,46,1.4838709677419355,4.290322580645161,26,0,83.87,0.0,1.84,1.24,,,
daily,2024-06-07,WORKFLOW,Partner,Long-term User,2,2,2,3,1.5,4.0,2,0,100.0,0.0,1.5,1.0,,,
daily,2024-06-07,WORKFLOW,Senior Associate,Long-term User,18,13,10,53,2.9444444444444446,4.0,14,1,77.78,5.56,4.08,1.38,,,
daily,2024-06-08,ASSISTANT,Associate,Long-term User,14,8,5,14,1.0,4.5,14,0,100.0,0.0,1.75,1.75,,,
daily,2024-06-08,ASSISTANT,Junior Associate,Long-term User,5,4,4,5,1.0,3.2,3,0,60.0,0.0,1.25,1.25,,,
daily,2024-06-08,ASSISTANT,Partner,Long-term User,1,1,1,1,1.0,4.0,1,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-08,ASSISTANT,Senior Associate,Long-term User,6,3,3,11,1.8333333333333333,3.5,3,0,50.0,0.0,3.67,2.0,,,
daily,2024-06-08,VAULT,Associate,Long-term User,9,7,4,203,22.555555555555557,4.111111111111111,7,7,77.78,77.78,29.0,1.29,,,
daily,2024-06-08,VAULT,Junior Associate,Long-term User,3,2,2,92,30.666666666666668,3.0,1,2,33.33,66.67,46.0,1.5,,,
daily,2024-06-08,VAULT,Partner,Long-term User,1,1,1,26,26.0,4.0,1,1,100.0,100.0,26.0,1.0,,,
daily,2024-06-08,VAULT,Senior Associate,Long-term User,2,1,1,56,28.0,4.5,2,1,100.0,50.0,56.0,2.0,,,
daily,2024-06-08,WORKFLOW,Associate,Long-term User,4,3,3,6,1.5,3.5,3,0,75.0,0.0,2.0,1.33,,,
daily,2024-06-08,WORKFLOW,Junior Associate,Long-term User,4,3,3,9,2.25,4.5,4,0,100.0,0.0,3.0,1.33,,,
daily,2024-06-08,WORKFLOW,Partner,Long-term User,1,1,1,1,1.0,4.0,1,0,100.0,0.0,1.0,1.0,,,
daily,2024-06-08,WORKFLOW,Senior Associate,Long-term User,9,5,4,14,1.5555555555555556,4.222222222222222,6,0,66.67,0.0,2.8,1.8,,,
daily,2024-06-09,ASSISTANT,Associate,Long-term User,4,4,2,7,1.75,3.75,2,0,50.0,0.0,1.75,1.0,,,
daily,2024-06-09,ASSISTANT,Junior Associate,Long-term User,15,13,9,43,2.8666666666666667,4.266666666666667,11,1,73.33,6.67,3.31,1.15,,,
daily,2024-06-09,ASSISTANT,Senior Associate,Long-term User,11,7,5,15,1.3636363636363635,3.909090909090909,8,0,72.73,0.0,2.14,1.57,,,
daily,2024-06-09,VAULT,Associate,Long-term User,1,1,1,20,20.0,5.0,1,1,100.0,100.0,20.0,1.0,,,
daily,2024-06-09,VAULT,Junior Associate,Long-term User,12,10,8,372,31.0,4.333333333333333,10,10,83.33,83.33,37.2,1.2,,,
daily,2024-06-09,VAULT,Senior Associate,Long-term User,3,2,1,56,18.666666666666668,4.666666666666667,3,3,100.0,100.0,28.0,1.5,,,
daily,2024-06-09,WORKFLOW,Associate,Long-term User,2,2,2,2,1.0,4.0,1,0,50.0,0.0,1.0,1.0,,,
daily,2024-06-09,WORKFLOW,Junior Associate,Long-term User,10,9,6,12,1.2,4.4,10,0,100.0,0.0,1.33,1.11,,,
daily,2024-06-09,WORKFLOW,Senior Associate,Long-term User,7,5,4,9,1.2857142857142858,4.142857142857143,6,0,85.71,0.0,1.8,1.4,,,
daily,2024-06-10,ASSISTANT,Associate,Long-term User,39,29,19,135,3.4615384615384617,3.9743589743589745,27,3,69.23,7.69,4.66,1.34,,,
daily,2024-06-10,ASSISTANT,Junior Associate,Long-term User,45,37,19,67,1.488888888888889,4.088888888888889,36,0,80.0,0.0,1.81,1.22,,,
daily,2024-06-10,ASSISTANT,Partner,Long-term User,8,7,7,12,1.5,4.375,7,0,87.5,0.0,1.71,1.14,,,
daily,2024-06-10,ASSISTANT,Senior Associate,Long-term User,13,10,9,30,2.3076923076923075,4.3076923076923075,11,0,84.62,0.0,3.0,1.3,,,
daily,2024-06-10,VAULT,Associate,Long-term User,14,12,11,272,19.428571428571427,4.285714285714286,13,9,92.86,64.29,22.67,1.17,,,
daily,2024-06-10,VAULT,Junior Associate,Long-term User,37,33,15,777,21.0,4.297297297297297,33,29,89.19,78.38,23.55,1.12,,,
daily,2024-06-10,VAULT,Partner,Long-term User,4,4,4,101,25.25,4.25,4,2,100.0,50.0,25.25,1.0,,,
daily,2024-06-10,VAULT,Senior Associate,Long-term User,12,9,8,277,23.083333333333332,4.416666666666667,10,10,83.33,83.33,30.78,1.33,,,
daily,2024-06-10,WORKFLOW,Associate,Long-term User,17,15,13,30,1.7647058823529411,4.0588235294117645,14,0,82.35,0.0,2.0,1.13,,,
daily,2024-06-10,WORKFLOW,Junior Associate,Long-term User,31,29,15,53,1.7096774193548387,4.451612903225806,28,0,90.32,0.0,1.83,1.07,,,
daily,2024-06-10,WORKFLOW,Senior Associate,Long-term User,15,12,8,55,3.6666666666666665,3.6666666666666665,11,2,73.33,13.33,4.58,1.25,,,
daily,2024-06-11,ASSISTANT,Associate,Long-term User,47,33,17,63,1.3404255319148937,3.8085106382978724,33,0,70.21,0.0,1.91,1.42,,,
daily,2024-06-11,ASSISTANT,Junior Associate,Long-term User,55,39,20,114,2.0727272727272728,4.127272727272727,43,1,78.18,1.82,2.92,1.41,,,
daily,2024-06-11,ASSISTANT,Partner,Long-term User,5,4,4,6,1.2,4.6,5,0,100.0,0.0,1.5,1.25,,,
daily,2024-06-11,ASSISTANT,Senior Associate,Long-term User,42,27,15,144,3.4285714285714284,3.9285714285714284,29,4,69.05,9.52,5.33,1.56,,,
daily,2024-06-11,VAULT,Associate,Long-term User,26,21,13,675,25.96153846153846,4.461538461538462,24,21,92.31,80.77,32.14,1.24,,,
daily,2024-06-11,VAULT,Junior Associate,Long-term User,45,39,18,980,21.77777777777778,4.222222222222222,39,30,86.67,66.67,25.13,1.15,,,
daily,2024-06-11,VAULT,Partner,Long-term User,6,5,5,139,23.166666666666668,4.166666666666667,5,4,83.33,66.67,27.8,1.2,,,
daily,2024-06-11,VAULT,Senior Associate,Long-term User,25,17,11,542,21.68,4.04,22,18,88.0,72.0,31.88,1.47,,,
daily,2024-06-11,WORKFLOW,Associate,Long-term User,27,21,12,30,1.1111111111111112,4.148148148148148,23,0,85.19,0.0,1.43,1.29,,,
daily,2024-06-11,WORKFLOW,Junior Associate,Long-term User,36,35,20,66,1.8333333333333333,4.027777777777778,28,1,77.78,2.78,1.89,1.03,,,
daily,2024-06-11,WORKFLOW,Partner,Long-term User,10,9,9,11,1.1,4.0,7,0,70.0,0.0,1.22,1.11,,,
daily,2024-06-11,WORKFLOW,Senior Associate,Long-term User,17,14,10,17,1.0,4.117647058823529,14,0,82.35,0.0,1.21,1.21,,,
daily,2024-06-12,ASSISTANT,Associate,Long-term User,50,37,18,89,1.78,3.94,40,3,80.0,6.0,2.41,1.35,,,
daily,2024-06-12,ASSISTANT,Junior Associate,Long-term User,86,61,21,204,2.372093023255814,3.953488372093023,63,3,73.26,3.49,3.34,1.41,,,
daily,2024-06-12,ASSISTANT,Partner,Long-term User,13,9,7,28,2.1538461538461537,4.384615384615385,12,1,92.31,7.69,3.11,1.44,,,
daily,2024-06-12,ASSISTANT,Senior Associate,Long-term User,36,20,13,69,1.9166666666666667,3.75,23,1,63.89,2.78,3.45,1.8,,,
daily,2024-06-12,VAULT,Associate,Long-term User,34,29,15,895,26.323529411764707,4.205882352941177,29,29,85.29,85.29,30.86,1.17,,,
daily,2024-06-12,VAULT,Junior Associate,Long-term User,58,42,18,1331,22.948275862068964,3.9482758620689653,39,44,67.24,75.86,31.69,1.38,,,
daily,2024-06-12,VAULT,Partner,Long-term User,6,5,3,113,18.833333333333332,4.666666666666667,6,5,100.0,83.33,22.6,1.2,,,
daily,2024-06-12,VAULT,Senior Associate,Long-term User,24,22,12,563,23.458333333333332,4.208333333333333,21,20,87.5,83.33,25.59,1.09,,,
daily,2024-06-12,WORKFLOW,Associate,Long-term User,28,25,14,71,2.5357142857142856,3.7142857142857144,20,1,71.43,3.57,2.84,1.12,,,
daily,2024-06-12,WORKFLOW,Junior Associate,Long-term User,37,29,15,63,1.7027027027027026,4.0,29,0,78.38,0.0,2.17,1.28,,,
daily,2024-06-12,WORKFLOW,Partner,Long-term User,7,6,5,12,1.7142857142857142,3.857142857142857,6,0,85.71,0.0,2.0,1.17,,,
daily,2024-06-12,WORKFLOW,Senior Associate,Long-term User,22,19,13,28,1.2727272727272727,4.318181818181818,18,0,81.82,0.0,1.47,1.16,,,
daily,2024-06-13,ASSISTANT,Associate,Long-term User,46,32,18,90,1.9565217391304348,4.173913043478261,36,3,78.26,6.52,2.81,1.44,,,
daily,2024-06-13,ASSISTANT,Junior Associate,Long-term User,67,50,19,106,1.5820895522388059,4.17910447761194,58,1,86.57,1.49,2.12,1.34,,,
daily,2024-06-13,ASSISTANT,Partner,Long-term User,15,12,7,26,1.7333333333333334,4.066666666666666,14,0,93.33,0.0,2.17,1.25,,,
daily,2024-06-13,ASSISTANT,Senior Associate,Long-term User,36,22,12,49,1.3611111111111112,4.194444444444445,29,0,80.56,0.0,2.23,1.64,,,
daily,2024-06-13,VAULT,Associate,Long-term User,28,23,15,672,24.0,3.642857142857143,16,19,57.14,67.86,29.22,1.22,,,
daily,2024-06-13,VAULT,Junior Associate,Long-term User,42,39,18,942,22.428571428571427,4.095238095238095,34,33,80.95,78.57,24.15,1.08,,,
daily,2024-06-13,VAULT,Partner,Long-term User,11,10,5,293,26.636363636363637,4.363636363636363,9,9,81.82,81.82,29.3,1.1,,,
daily,2024-06-13,VAULT,Senior Associate,Long-term User,17,12,6,344,20.235294117647058,4.0,13,11,76.47,64.71,28.67,1.42,,,
daily,2024-06-13,WORKFLOW,Associate,Long-term User,23,18,14,46,2.0,4.0,18,2,78.26,8.7,2.56,1.28,,,
daily,2024-06-13,WORKFLOW,Junior Associate,Long-term User,29,27,13,44,1.5172413793103448,3.6206896551724137,19,0,65.52,0.0,1.63,1.07,,,
daily,2024-06-13,WORKFLOW,Partner,Long-term User,7,6,5,15,2.142857142857143,3.5714285714285716,3,0,42.86,0.0,2.5,1.17,,,
daily,2024-06-13,WORKFLOW,Senior Associate,Long-term User,27,20,13,62,2.2962962962962963,3.925925925925926,20,2,74.07,7.41,3.1,1.35,,,
daily,2024-06-14,ASSISTANT,Associate,Long-term User,21,17,12,53,2.5238095238095237,3.9047619047619047,15,1,71.43,4.76,3.12,1.24,,,
daily,2024-06-14,ASSISTANT,Junior Associate,Long-term User,57,42,20,107,1.8771929824561404,4.157894736842105,46,1,80.7,1.75,2.55,1.36,,,
daily,2024-06-14,ASSISTANT,Partner,Long-term User,7,6,6,16,2.2857142857142856,4.142857142857143,5,0,71.43,0.0,2.67,1.17,,,
daily,2024-06-14,ASSISTANT,Senior Associate,Long-term User,35,29,16,90,2.5714285714285716,4.0285714285714285,25,3,71.43,8.57,3.1,1.21,,,
daily,2024-06-14,VAULT,Associate,Long-term User,23,19,11,520,22.608695652173914,3.8260869565217392,15,18,65.22,78.26,27.37,1.21,,,
daily,2024-06-14,VAULT,Junior Associate,Long-term User,22,19,15,551,25.045454545454547,3.8181818181818183,15,19,68.18,86.36,29.0,1.16,,,
daily,2024-06-14,VAULT,Partner,Long-term User,6,5,4,161,26.833333333333332,4.0,4,5,66.67,83.33,32.2,1.2,,,
daily,2024-06-14,VAULT,Senior Associate,Long-term User,18,15,8,329,18.27777777777778,4.333333333333333,17,11,94.44,61.11,21.93,1.2,,,
daily,2024-06-14,WORKFLOW,Associate,Long-term User,16,13,8,22,1.375,3.9375,12,0,75.0,0.0,1.69,1.23,,,
daily,2024-06-14,WORKFLOW,Junior Associate,Long-term User,26,23,13,40,1.5384615384615385,3.8846153846153846,17,0,65.38,0.0,1.74,1.13,,,
daily,2024-06-14,WORKFLOW,Partner,Long-term User,7,5,4,8,1.1428571428571428,4.0,6,0,85.71,0.0,1.6,1.4,,,
daily,2024-06-14,WORKFLOW,Senior Associate,Long-term User,20,14,10,38,1.9,3.9,13,1,65.0,5.0,2.71,1.43,,,
daily,2024-06-15,ASSISTANT,Associate,Long-term User,15,9,6,35,2.3333333333333335,4.466666666666667,13,1,86.67,6.67,3.89,1.67,,,
daily,2024-06-15,ASSISTANT,Junior Associate,Long-term User,9,6,5,12,1.3333333333333333,4.111111111111111,7,0,77.78,0.0,2.0,1.5,,,
daily,2024-06-15,ASSISTANT,Partner,Long-term User,3,3,2,10,3.3333333333333335,3.6666666666666665,2,0,66.67,0.0,3.33,1.0,,,
daily,2024-06-15,ASSISTANT,Senior Associate,Long-term User,2,1,1,14,7.0,4.0,2,1,100.0,50.0,14.0,2.0,,,
daily,2024-06-15,VAULT,Associate,Long-term User,3,3,3,63,21.0,4.0,3,2,100.0,66.67,21.0,1.0,,,
daily,2024-06-15,VAULT,Junior Associate,Long-term User,5,3,3,82,16.4,4.2,3,4,60.0,80.0,27.33,1.67,,,
daily,2024-06-15,VAULT,Partner,Long-term User,3,2,1,28,9.333333333333334,3.3333333333333335,2,1,66.67,33.33,14.0,1.5,,,
