user_id,user_title,user_created_date,firm_id,firm_size,arr_in_thousands,acquisition_month,first_activity_date,days_to_first_activity,total_events,active_days,avg_satisfaction_score,total_documents_processed,is_activated,is_quick_start,is_monthly_activated,firm_size_category,arr_category,activation_category,satisfaction_category
cfe66ebcc18d4bd7c00f2ddab6623315,Senior Associate,2023-11-22,1037,180,200,2023-11,2024-05-08,168,6,5,4.5,53,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
26796bb0e9caf800f93fa1ded4a917b7,Partner,2024-01-02,1055,200,220,2024-01,2024-06-12,162,2,2,4.0,4,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
7339d51a9107cd6d6e5e8d5bc94566bd,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-25,264,8,7,3.25,130,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
f99649a15ee04d131b819b45db89b283,Senior Associate,2024-01-03,101141,150,170,2024-01,2024-06-25,174,1,1,3.0,1,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
703443cd5a3387305a64e79270f91323,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-06-25,217,2,1,5.0,51,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
386dfd66f8a28cfecb0a2905d81e35c3,Junior Associate,2023-08-05,101146,60,80,2023-08,2024-04-09,248,19,13,3.8947368421052633,137,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
601b14dca837cac52f1e4b7d147c96aa,Partner,2024-01-26,101149,220,165,2024-01,2024-06-25,151,3,1,4.333333333333333,4,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
738c3839ef02eeab1dfd52a0b605fccb,Associate,2024-01-01,1286,150,140,2024-01,2024-04-10,100,25,14,3.6,181,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
489f2922a444f6a030458c04d4c7b6eb,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-17,255,7,6,4.285714285714286,25,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
e1655027efc7b2fab4d3b505a4b3ca2c,Junior Associate,2024-01-01,1073,60,110,2024-01,2024-06-24,175,2,2,4.0,6,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
6a2e12b3adaa311fc82b594af10ecbc7,Junior Associate,2023-08-05,101146,60,80,2023-08,2024-05-30,299,3,3,4.333333333333333,7,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
55b3428cbc214c280680a85b5f4e251f,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-18,256,19,10,3.8947368421052633,113,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
2b553045cb0ef80608b2283b92fa9ad7,Senior Associate,2024-01-01,1286,150,140,2024-01,2024-06-25,176,1,1,4.0,14,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
58eccb7660f755b9986cabef65f18854,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-11,100,20,11,3.9,124,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
56ca987f55eff031d5e867264be040e8,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-22,260,2,2,4.5,25,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
1de77c951a54dc24c405cfe03a917b36,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-29,267,17,12,3.9411764705882355,146,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
2e0f5b947c6cd1f33c527ce1747e161d,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-05,243,21,15,3.8095238095238093,46,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
6b0ed40f4a25db256d286d43cfaa99c3,Associate,2023-11-21,1050,300,400,2023-11,2024-06-12,204,3,3,4.0,26,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
de7ebcef27911c89d8e6fcbf6eae4809,Associate,2023-08-05,1738,200,200,2023-08,2024-04-15,254,6,5,4.5,130,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
f0102fd14267f00288026cab0ede6fb9,Associate,2023-07-08,1068,640,1000,2023-07,2024-04-09,276,7,4,3.857142857142857,58,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
ef07805ef1c2919201145ec6f6bf6b5f,Associate,2023-11-23,101084,150,170,2023-11,2024-04-10,139,4,3,4.5,73,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
e0ff9b368050178133185c8f6581be85,Associate,2023-11-22,1037,180,200,2023-11,2024-05-02,162,6,5,4.5,82,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
291805dc577d9208e0509f0a1f11b5ef,Junior Associate,2023-11-23,1072,70,50,2023-11,2024-06-25,215,2,1,4.5,16,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
de1e702426f7c2d3ce5e1b25c1d6fb9e,Associate,2023-11-21,1050,300,400,2023-11,2024-05-16,177,11,7,4.181818181818182,54,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
d6eca8fc9c659bb62c8044936792b342,Junior Associate,2024-01-06,101149,220,165,2024-01,2024-06-25,171,1,1,5.0,3,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
a5b738a060aaa76cb7bb231f88a97288,Junior Associate,2023-08-08,1024,130,170,2023-08,2024-04-02,238,24,13,4.166666666666667,191,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
e22174c8547de6ba0baa5ca60414ebd3,Senior Associate,2024-01-26,101149,220,165,2024-01,2024-06-25,151,2,1,5.0,2,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
e1f39d9bd980a67f7001f5392704b314,Associate,2023-11-22,1037,180,200,2023-11,2024-04-05,135,23,12,3.739130434782609,204,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
8fc3cfe834df58528cc8add42b16c8a7,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-04-03,132,17,8,4.235294117647059,142,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
a566bc75bcc4ddaac8d735de2253eac3,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-04-05,136,33,19,3.878787878787879,117,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
d3df4be43f2e8d89c642a8d856f73a12,Junior Associate,2023-08-05,1673,140,150,2023-08,2024-04-02,241,59,23,4.254237288135593,423,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
60de1a9e8429a33d55f69b37150a6424,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-06-05,195,6,5,3.6666666666666665,93,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
c506b88f9d0d1f8266e14b3d07a08596,Senior Associate,2024-01-04,1063,160,170,2024-01,2024-06-24,172,3,2,2.6666666666666665,36,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
339a630fba393a8f70e0d82cf559220f,Associate,2023-08-05,1673,140,150,2023-08,2024-05-01,270,53,20,4.339622641509434,467,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
df42aca50b1e61bd98c2ce948901a556,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-27,295,4,3,4.25,7,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
280725151d50aadeb6ee98242bf7c1b4,Associate,2023-08-05,1673,140,150,2023-08,2024-04-02,241,18,11,4.333333333333333,70,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
d70519f5837c9b4cfe62161878034759,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-02,240,16,12,3.9375,46,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
fa73eafee81a7accfac28f9d67e4617c,Senior Associate,2024-01-04,1063,160,170,2024-01,2024-05-22,139,12,6,4.416666666666667,134,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
e4f8a5fef99b658132726b4e896d3cfd,Partner,2024-01-26,101149,220,165,2024-01,2024-06-25,151,2,1,3.0,36,1,0,0,Large,Low Value,Delayed Activation,Low Satisfaction
14c7c0b3b26addf20ce2b9d588b673b4,Associate,2023-08-05,1673,140,150,2023-08,2024-06-06,306,14,5,3.7142857142857144,81,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
3fe9eee69c01e49c67b3d9e8ad85739f,Senior Associate,2023-08-05,1673,140,150,2023-08,2024-04-30,269,143,32,4.055944055944056,1364,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
ae9773833817a935da0ccd1dcecc6f4e,Junior Associate,2023-08-05,1673,140,150,2023-08,2024-04-19,258,72,27,4.263888888888889,565,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
79aa52c12eddcbde2ad64b0789c6c905,Junior Associate,2024-01-05,1035,40,35,2024-01,2024-04-09,95,31,17,3.935483870967742,203,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
d7a5d7779afcfa5517b83b48bfc9f678,Partner,2023-11-22,1037,180,200,2023-11,2024-05-01,161,16,11,3.875,95,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
6d71b64d287c05f4ea41064a22b33d39,Junior Associate,2024-01-02,101169,80,90,2024-01,2024-04-29,118,13,9,3.5384615384615383,79,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
3b454d93703e0902f39aaa06676418ef,Junior Associate,2024-01-06,1069,110,70,2024-01,2024-04-23,108,8,7,3.75,172,1,0,0,Medium,Minimal Value,Delayed Activation,Fair Satisfaction
552bb2d350cea3f281042acf993cbbc2,Junior Associate,2024-01-03,101141,150,170,2024-01,2024-06-25,174,1,1,3.0,40,1,0,0,Medium,Low Value,Delayed Activation,Low Satisfaction
ddc9c3e8d620a1e9b0e736e287907a35,Junior Associate,2023-11-21,1050,300,400,2023-11,2024-06-25,217,1,1,3.0,3,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
59b240d26775085ca5c938b016c41cd3,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-04-25,149,11,6,3.6363636363636362,169,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
af041dc9ee14f7eee3d34e45e43cdc6f,Associate,2023-10-26,1050,300,400,2023-10,2024-04-02,159,168,29,4.095238095238095,1199,1,0,0,Large,Medium Value,Delayed Activation,Good Satisfaction
51832d9dc91f9f0a1fcb01c87a8ae50e,Associate,2023-11-23,1072,70,50,2023-11,2024-04-18,147,2,2,4.5,28,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
06d92611a1425d960b24fd8abd24b343,Partner,2023-08-06,1068,640,1000,2023-08,2024-04-16,254,7,2,4.428571428571429,94,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
db44c6fca437baee87e01b7bfa0aba52,Junior Associate,2023-07-24,1068,640,1000,2023-07,2024-04-08,259,14,9,4.214285714285714,142,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
dc4bce3b0ebd36498cb4738451fde711,Senior Associate,2024-01-06,1069,110,70,2024-01,2024-04-22,107,72,20,4.166666666666667,485,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
43419549eb3bbb868deb27ac66f515ee,Senior Associate,2023-11-22,1037,180,200,2023-11,2024-04-19,149,43,22,4.232558139534884,219,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
14d578a57fa0cbc314ad7befff39f5f5,Junior Associate,2023-11-23,1072,70,50,2023-11,2024-04-10,139,28,18,4.5,143,1,0,0,Small,Minimal Value,Delayed Activation,High Satisfaction
b9dc0c3e3ce1fad214174e667bce4be1,Partner,2023-12-31,1658,140,150,2023-12,2024-05-02,123,25,15,3.96,172,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
a50308361b8a8c1d6fc1ad0afeed4d10,Junior Associate,2024-01-02,1055,200,220,2024-01,2024-04-05,94,4,4,3.25,4,1,0,0,Large,Medium Value,Delayed Activation,Low Satisfaction
ee7dfb0172ad8dbeff2bb83ff04025fa,Junior Associate,2023-11-23,1072,70,50,2023-11,2024-05-17,176,3,3,3.3333333333333335,31,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
a279d0c7347cfc0e3226fa8e9501e9e2,Junior Associate,2024-01-01,1286,150,140,2024-01,2024-04-30,120,4,4,4.5,35,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
247fc5570015b86aa67ef7ff5ae2afcc,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-05-08,167,14,8,4.571428571428571,128,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
a75bae63076fb8bc8ae475d05d2e4a7c,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-02,240,6,5,3.6666666666666665,76,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
5b3395577e144b80cf57203a34450cf2,Associate,2023-08-06,1068,640,1000,2023-08,2024-05-24,292,8,6,3.625,42,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
34f693edd54a8029e3ff3f365400732e,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-15,283,9,6,4.333333333333333,82,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
d679b00a56ad8b559458d9fef5df1938,Senior Associate,2024-01-01,1286,150,140,2024-01,2024-04-11,101,4,3,4.75,57,1,0,0,Medium,Low Value,Delayed Activation,High Satisfaction
5ca1228a10e3f2e601ff4f5bc54ce74c,Junior Associate,2024-01-04,1063,160,170,2024-01,2024-05-02,119,6,5,3.8333333333333335,29,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
19aa17efb86266fe4f08a6f6fc730488,Associate,2023-12-31,1658,140,150,2023-12,2024-04-02,93,106,37,3.943396226415094,814,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
ff6eb2e07d44af8c798624413025000b,Associate,2023-11-21,1050,300,400,2023-11,2024-04-04,135,5,5,4.6,31,1,0,0,Large,Medium Value,Delayed Activation,High Satisfaction
b97b433081d0ba090f757086c80f4b13,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-25,324,2,1,3.5,2,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
501644704f50c952270eec5ee304cf43,Senior Associate,2024-01-08,1787,110,80,2024-01,2024-05-27,140,3,3,4.0,3,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
393f60b038863558d4993995d0836189,Associate,2024-01-04,1063,160,170,2024-01,2024-05-08,125,12,9,4.166666666666667,65,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
1a21f335fc69988a4c5070440e520d93,Partner,2023-11-23,1072,70,50,2023-11,2024-04-03,132,3,3,3.3333333333333335,62,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
797d9d93c48a7524a7f567db428d8b4c,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-06-25,151,1,1,4.0,1,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
42111994543ccee030a0721ab3239841,Senior Associate,2024-01-03,101141,150,170,2024-01,2024-06-12,161,10,7,3.7,233,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
215808290c703bd70ef978798b423822,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-06-25,151,1,1,5.0,2,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
a21b1bbc53df1b0740efd213ed1f8a3d,Senior Associate,2023-08-06,1668,60,70,2023-08,2024-04-26,264,7,3,4.0,99,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
33ae9d050318c234c16c6a450bf5b9a1,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-05-16,111,26,18,4.115384615384615,249,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
6a53def27a8777a8c108f7d797dc1c32,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-10,248,17,8,3.6470588235294117,51,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
e88c140a6bf8a3224d65fbe6d2cfe87d,Junior Associate,2023-08-05,1738,200,200,2023-08,2024-04-02,241,16,10,3.875,41,1,0,0,Large,Medium Value,Delayed Activation,Fair Satisfaction
ca8fe1d2d7b992a23023ae0d59c0f2ae,Associate,2023-11-22,1037,180,200,2023-11,2024-04-02,132,87,35,4.045977011494253,608,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
9fa5979fcf6ad8620cb6659e1cacbe06,Senior Associate,2023-11-22,1037,180,200,2023-11,2024-04-24,154,6,3,4.166666666666667,68,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
f648a3bfd2e0eb1aaa152a048894da2f,Associate,2024-01-26,101149,220,165,2024-01,2024-06-25,151,1,1,5.0,2,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
c3f5d304588aeffe152a2c882f008384,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-06-24,150,3,2,4.333333333333333,34,1,0,0,Large,Low Value,Delayed Activation,Good Satisfaction
3bd1396a93409c3a39e0763532cd07f9,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-05-01,161,6,4,4.0,78,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
c53fcee56b49027171d9126c015b22a6,Associate,2024-01-26,101149,220,165,2024-01,2024-06-25,151,1,1,2.0,1,1,0,0,Large,Low Value,Delayed Activation,Low Satisfaction
d3da1379d491aa858641a25838ad059f,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-05,135,11,6,4.454545454545454,135,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
4185b6ce4003d0602c0b59a332625198,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-19,318,4,2,3.5,38,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
3734569883492514cda433dff0553c88,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-25,263,6,5,4.333333333333333,47,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
c39d2d48c92b5a31f28f3705ffd708e8,Associate,2024-01-03,1065,70,80,2024-01,2024-04-19,107,5,4,4.4,86,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
8e1c9b68054b2a38f8cc240c7ba92c33,Associate,2023-11-30,1022,160,250,2023-11,2024-05-22,174,2,2,4.5,2,1,0,0,Medium,Medium Value,Delayed Activation,High Satisfaction
59cbabeb432503865aa8a977bcf2c23b,Junior Associate,2023-11-21,1785,100,85,2023-11,2024-06-25,217,1,1,5.0,1,1,0,0,Medium,Minimal Value,Delayed Activation,High Satisfaction
1bb2e2100e66a5d322d3faa2244ce31e,Senior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-05,273,10,8,4.1,21,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
257ad1ff18a53f586105b5f2134c6229,Associate,2024-01-01,1073,60,110,2024-01,2024-05-09,129,37,20,4.0,401,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
be574bc77ddd2bb68b30af9d6f37727a,Associate,2023-08-06,1068,640,1000,2023-08,2024-04-05,243,29,20,4.0344827586206895,251,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
9dc1179877a54a63e8cc4a760ae30dd2,Junior Associate,2023-11-30,1022,160,250,2023-11,2024-05-08,160,12,6,3.8333333333333335,126,1,0,0,Medium,Medium Value,Delayed Activation,Fair Satisfaction
c4774b352364f51ebda22c45bf4e0432,Partner,2023-07-17,1068,640,1000,2023-07,2024-06-03,322,22,9,3.772727272727273,220,1,0,0,Enterprise,High Value,Delayed Activation,Fair Satisfaction
ae0cc997a8420e5381f687fad2b82510,Partner,2023-08-05,1673,140,150,2023-08,2024-04-03,242,98,39,4.153061224489796,858,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
44bf31bd1fb8367c5a7d0df687e77a64,Senior Associate,2023-07-27,1024,130,170,2023-07,2024-06-14,323,4,2,3.75,52,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
4c8e0789a09699f61b23b3557a9a7fad,Junior Associate,2023-12-31,1658,140,150,2023-12,2024-06-24,176,1,1,4.0,1,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
24fd2f4de0031d49fa8c3045e133ecee,Junior Associate,2023-11-23,101084,150,170,2023-11,2024-06-20,210,2,2,4.0,88,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
9507b5ea4d2478fff46d1451b0caf645,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-06-19,318,2,2,5.0,23,1,0,0,Enterprise,High Value,Delayed Activation,High Satisfaction
4879d8bf0d255a388df86488bb9df545,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-04-03,241,20,11,4.25,297,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
8574da436a5f0a67e23faffbf6d03afb,Junior Associate,2023-11-28,1222,80,80,2023-11,2024-04-29,153,9,6,4.222222222222222,107,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
7e4b257da18652b81d09d2a3ed802d88,Junior Associate,2023-08-06,1068,640,1000,2023-08,2024-05-30,298,7,5,4.428571428571429,13,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
ece27e79b0b7518a6fccc28d04522831,Associate,2023-08-06,1068,640,1000,2023-08,2024-06-11,310,5,3,4.2,40,1,0,0,Enterprise,High Value,Delayed Activation,Good Satisfaction
e32aaed3319e0bd98b9fdde7f1318c0c,Senior Associate,2023-11-28,1222,80,80,2023-11,2024-06-24,209,1,1,4.0,49,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
48511feaf0ca34308ca0ce60fd3efdef,Junior Associate,2024-01-29,1040,80,160,2024-01,2024-06-24,147,2,1,4.0,25,1,0,0,Small,Low Value,Delayed Activation,Good Satisfaction
894350bf4af0153ee36d23ab8c2bd118,Associate,2023-11-21,1785,100,85,2023-11,2024-05-14,175,5,3,4.2,55,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
ceaba2bd23c2c87bf67a86800bbb4c90,Junior Associate,2023-11-22,1037,180,200,2023-11,2024-04-17,147,119,40,4.176470588235294,891,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
4b7abedee472d5e82d90e16acf374037,Senior Associate,2024-01-03,1065,70,80,2024-01,2024-04-10,98,28,22,4.071428571428571,147,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
aa7ee03c5186f609b0fb750c749d870e,Senior Associate,2023-08-05,1673,140,150,2023-08,2024-04-05,244,64,26,3.90625,454,1,0,0,Medium,Low Value,Delayed Activation,Fair Satisfaction
176dcc41b9d3b556b5e283d5fccfe459,Senior Associate,2023-12-19,1065,70,80,2023-12,2024-04-23,126,34,22,3.9705882352941178,358,1,0,0,Small,Minimal Value,Delayed Activation,Fair Satisfaction
db5bf48853810c1a60aca39a914ace0e,Associate,2023-11-21,1785,100,85,2023-11,2024-06-18,210,3,2,4.333333333333333,13,1,0,0,Medium,Minimal Value,Delayed Activation,Good Satisfaction
dae9d498bdc0a2cf2dea6265197d7e5e,Junior Associate,2024-01-26,101149,220,165,2024-01,2024-06-24,150,3,1,4.666666666666667,3,1,0,0,Large,Low Value,Delayed Activation,High Satisfaction
809f79b493abac949986ca05ac36e9d0,Junior Associate,2023-11-23,1072,70,50,2023-11,2024-06-24,214,1,1,3.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Low Satisfaction
d8122fd81fbe9289d7de6f45340e800e,Junior Associate,2023-07-16,1673,140,150,2023-07,2024-04-21,280,53,21,4.09433962264151,300,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
64bb4cd629a2a9306ca01ea563fab115,Junior Associate,2023-08-05,101146,60,80,2023-08,2024-06-24,324,1,1,4.0,1,1,0,0,Small,Minimal Value,Delayed Activation,Good Satisfaction
e6dc390540a03c41b96e34ed92727393,Junior Associate,2023-07-12,1673,140,150,2023-07,2024-05-23,316,24,12,4.291666666666667,130,1,0,0,Medium,Low Value,Delayed Activation,Good Satisfaction
922f504502921c7d3507871227b57234,Senior Associate,2023-11-22,1037,180,200,2023-11,2024-04-02,132,67,30,4.223880597014926,531,1,0,0,Medium,Medium Value,Delayed Activation,Good Satisfaction
